dataset,dataset_label,repetition,method,n_train,n_cal,n_eval,lambda,gamma,coverage,mean_width,median_width,q90_width,lower_miss,upper_miss,asr_a_minus,asr_a_plus
cps_wage,CPS 2012 hourly wage,6,CQR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.911592565971866,35.236358230473,28.9070102632762,59.1860543897391,0.0422014580552418,0.0462059759728925,1.15237171895189,1.17759278093807
cps_wage,CPS 2012 hourly wage,6,Parametric-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.93993223123524,40.1799016851501,37.4576675684384,60.5385628832758,0.0286477051031933,0.0314200636615669,1.15237171895189,1.17759278093807
cps_wage,CPS 2012 hourly wage,7,SR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.913748844850601,36.8878987714406,31.7224459618349,66.7456673210915,0.0447684567204025,0.0414826984289968,1.10204627437164,1.15042055535148
cps_wage,CPS 2012 hourly wage,7,ASR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.914262244583633,37.7862841889849,32.3997619881619,68.6030622666139,0.0469247355991375,0.0388130198172297,1.10204627437164,1.15042055535148
cps_wage,CPS 2012 hourly wage,7,CQR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.912824725331143,36.7918668707695,30.6891493905394,60.3990971272168,0.0479515350652018,0.0392237396036554,1.10204627437164,1.15042055535148
cps_wage,CPS 2012 hourly wage,7,Parametric-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.935106273744738,39.0820665346153,36.395221839818,57.9936908520174,0.0343977821131533,0.030495944142109,1.10204627437164,1.15042055535148
cps_wage,CPS 2012 hourly wage,8,SR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.911387206078653,38.1961155134612,31.5427610590337,65.3101746679747,0.0477461751719889,0.0408666187493582,1.12053575369983,1.14424316574492
cps_wage,CPS 2012 hourly wage,8,ASR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.911489886025259,38.5046293022862,31.7432893762436,66.0083620234505,0.0491836944244789,0.0393264195502618,1.12053575369983,1.14424316574492
cps_wage,CPS 2012 hourly wage,8,CQR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.914159564637026,37.4369777820445,30.2080366571723,63.9220368928916,0.0486702946914468,0.0371701406715269,1.12053575369983,1.14424316574492
cps_wage,CPS 2012 hourly wage,8,Parametric-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.931409795666906,38.7217191940903,35.3968369703617,58.9192471475964,0.037683540404559,0.0309066639285348,1.12053575369983,1.14424316574492
cps_wage,CPS 2012 hourly wage,9,SR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.916623883355581,36.8427776749545,31.6421222215006,60.4610260457672,0.042714857788274,0.0406612588561454,1.067457993024,1.0572511875862
cps_wage,CPS 2012 hourly wage,9,ASR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.917239963035219,36.7636056404316,31.577087479258,60.3556261005122,0.0418934182154225,0.0408666187493582,1.067457993024,1.0572511875862
cps_wage,CPS 2012 hourly wage,9,CQR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.917137283088613,35.6094685747672,30.5661279511766,55.5330961919151,0.0403532190163261,0.0425094978950611,1.067457993024,1.0572511875862
cps_wage,CPS 2012 hourly wage,9,Parametric-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.947017147551083,43.0933667983963,39.8462944814548,63.9193720381026,0.0271075059040969,0.0258753465448198,1.067457993024,1.0572511875862
cps_wage,CPS 2012 hourly wage,10,SR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.923708799671424,38.9815387412037,31.5163738812325,67.4681448216858,0.0395317794434747,0.0367594208851011,1.09707012301486,1.07896028174415
cps_wage,CPS 2012 hourly wage,10,ASR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.924427559297669,38.7977615121761,31.403204090496,67.1211991348199,0.0381969401375911,0.0373755005647397,1.09707012301486,1.07896028174415
cps_wage,CPS 2012 hourly wage,10,CQR-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.918266762501283,36.2603651234603,30.1339403093109,59.4650222021582,0.041277338535784,0.0404558989629325,1.09707012301486,1.07896028174415
cps_wage,CPS 2012 hourly wage,10,Parametric-TI,9739,9739,9739,0.0137617939489364,0.913761793948936,0.957695861998152,46.1779272549501,42.4687682388934,70.7291962475185,0.0251565869185748,0.0171475510832734,1.09707012301486,1.07896028174415
